birth count,birth count_pct,county name,ethnicity desc,low birth weight ind desc,race catg desc,sort,year desc
0,0.0,Van Wert,Unknown,Total,White,90863,2017 **
*,*,Warren,Hispanic,Total,Pacific Islander/Hawaiian,90983,2017 **
*,*,Warren,Non-Hispanic,Total,Asian,90998,2017 **
0,0.0,Union,Unknown,Total,White,90779,2017 **
*,*,Van Wert,Non-Hispanic,Total,Asian,90830,2017 **
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),Asian,89086,2017 **
0,0.0,Noble,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,89154,2017 **
0,0.0,Noble,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,89133,2017 **
0,0.0,Noble,Unknown,Normal birth weight (2500g+),Asian,89170,2017 **
0,0.0,Ottawa,Hispanic,Normal birth weight (2500g+),Asian,89212,2017 **
0,0.0,Noble,Non-Hispanic,Low birth weight (<2500g),Asian,89148,2017 **
0,0.0,Noble,Unknown,Normal birth weight (2500g+),Native American,89173,2017 **
0,0.0,Noble,Unknown,Low birth weight (<2500g),African American  (Black),89166,2017 **
0,0.0,Noble,Non-Hispanic,Normal birth weight (2500g+),Asian,89149,2017 **
0,0.0,Noble,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,89179,2017 **
0,0.0,Noble,Unknown,Low birth weight (<2500g),Asian,89169,2017 **
0,0.0,Noble,Unknown,Low birth weight (<2500g),Native American,89172,2017 **
0,0.0,Noble,Unknown,Low birth weight (<2500g),White,89181,2017 **
0,0.0,Ottawa,Hispanic,Low birth weight (<2500g),White,89223,2017 **
0,0.0,Ottawa,Non-Hispanic,Low birth weight (<2500g),Asian,89232,2017 **
0,0.0,Noble,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,89175,2017 **
0,0.0,Noble,Hispanic,Normal birth weight (2500g+),Native American,89131,2017 **
0,0.0,Noble,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,89157,2017 **
0,0.0,Noble,Unknown,Low birth weight (<2500g),Unknown/Not Reported,89178,2017 **
0,0.0,Ottawa,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,89260,2017 **
*,*,Noble,Non-Hispanic,Low birth weight (<2500g),White,89160,2017 **
*,*,Ottawa,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),89230,2017 **
0,0.0,Ottawa,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,89242,2017 **
0,0.0,Ottawa,Unknown,Low birth weight (<2500g),Native American,89256,2017 **
0,0.0,Ottawa,Unknown,Normal birth weight (2500g+),African American  (Black),89251,2017 **
0,0.0,Noble,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,89137,2017 **
0,0.0,Paulding,Hispanic,Low birth weight (<2500g),African American  (Black),89292,2017 **
0,0.0,Ottawa,Hispanic,Low birth weight (<2500g),African American  (Black),89208,2017 **
0,0.0,Ottawa,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,89238,2017 **
0,0.0,Ottawa,Hispanic,Low birth weight (<2500g),Asian,89211,2017 **
0,0.0,Ottawa,Non-Hispanic,Normal birth weight (2500g+),Asian,89233,2017 **
0,0.0,Paulding,Hispanic,Normal birth weight (2500g+),Native American,89299,2017 **
*,*,Ottawa,Hispanic,Normal birth weight (2500g+),White,89224,2017 **
0,0.0,Ottawa,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,89241,2017 **
0,0.0,Noble,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,89176,2017 **
0,0.0,Ottawa,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,89217,2017 **
0,0.0,Ottawa,Unknown,Low birth weight (<2500g),Asian,89253,2017 **
0,0.0,Ottawa,Hispanic,Normal birth weight (2500g+),Native American,89215,2017 **
*,*,Ottawa,Non-Hispanic,Normal birth weight (2500g+),Native American,89236,2017 **
0,0.0,Ottawa,Unknown,Low birth weight (<2500g),African American  (Black),89250,2017 **
0,0.0,Paulding,Non-Hispanic,Low birth weight (<2500g),Asian,89316,2017 **
0,0.0,Paulding,Hispanic,Low birth weight (<2500g),Asian,89295,2017 **
0,0.0,Ottawa,Unknown,Normal birth weight (2500g+),Native American,89257,2017 **
27,8.5,Ottawa,Non-Hispanic,Low birth weight (<2500g),White,89244,2017 **
*,*,Ottawa,Non-Hispanic,Low birth weight (<2500g),African American  (Black),89229,2017 **
0,0.0,Paulding,Non-Hispanic,Low birth weight (<2500g),African American  (Black),89313,2017 **
*,*,Paulding,Hispanic,Low birth weight (<2500g),White,89307,2017 **
0,0.0,Paulding,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,89304,2017 **
0,0.0,Ottawa,Unknown,Low birth weight (<2500g),White,89265,2017 **
0,0.0,Fayette,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,32541,2010
0,0.0,Fayette,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,32560,2010
0,0.0,Morrow,Hispanic,Normal birth weight (2500g+),Asian,27808,2009
0,0.0,Morrow,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27856,2009
0,0.0,Morrow,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,27817,2009
*,*,Morrow,Hispanic,Low birth weight (<2500g),White,27819,2009
0,0.0,Morrow,Non-Hispanic,Low birth weight (<2500g),Asian,27828,2009
0,0.0,Morrow,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,27838,2009
0,0.0,Morgan,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27751,2009
0,0.0,Morgan,Unknown,Normal birth weight (2500g+),White,27778,2009
*,*,Morrow,Non-Hispanic,Normal birth weight (2500g+),Asian,27829,2009
0,0.0,Morrow,Unknown,Normal birth weight (2500g+),Native American,27853,2009
*,*,Morrow,Hispanic,Normal birth weight (2500g+),White,27820,2009
0,0.0,Morrow,Unknown,Low birth weight (<2500g),White,27861,2009
0,0.0,Morrow,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,27855,2009
0,0.0,Muskingum,Hispanic,Low birth weight (<2500g),Asian,27891,2009
0,0.0,Morrow,Unknown,Normal birth weight (2500g+),White,27862,2009
0,0.0,Morrow,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,27834,2009
0,0.0,Muskingum,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27898,2009
*,*,Morrow,Non-Hispanic,Low birth weight (<2500g),White,27840,2009
0,0.0,Morrow,Unknown,Low birth weight (<2500g),Asian,27849,2009
*,*,Muskingum,Non-Hispanic,Normal birth weight (2500g+),Asian,27913,2009
362,93.8,Morrow,Non-Hispanic,Normal birth weight (2500g+),White,27841,2009
0,0.0,Muskingum,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,27897,2009
0,0.0,Morrow,Unknown,Low birth weight (<2500g),Unknown/Not Reported,27858,2009
*,*,Muskingum,Hispanic,Normal birth weight (2500g+),African American  (Black),27889,2009
0,0.0,Morrow,Unknown,Normal birth weight (2500g+),Asian,27850,2009
0,0.0,Morrow,Hispanic,Low birth weight (<2500g),Asian,27807,2009
*,*,Morrow,Non-Hispanic,Low birth weight (<2500g),African American  (Black),27825,2009
0,0.0,Morrow,Unknown,Low birth weight (<2500g),African American  (Black),27846,2009
*,*,Muskingum,Hispanic,Normal birth weight (2500g+),White,27904,2009
0,0.0,Morrow,Unknown,Low birth weight (<2500g),Native American,27852,2009
0,0.0,Muskingum,Hispanic,Low birth weight (<2500g),African American  (Black),27888,2009
25,78.1,Muskingum,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),27910,2009
0,0.0,Muskingum,Hispanic,Low birth weight (<2500g),White,27903,2009
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),White,27946,2009
0,0.0,Muskingum,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27919,2009
0,0.0,Muskingum,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,27918,2009
0,0.0,Muskingum,Unknown,Low birth weight (<2500g),White,27945,2009
*,*,Muskingum,Non-Hispanic,Normal birth weight (2500g+),Native American,27916,2009
0,0.0,Muskingum,Unknown,Low birth weight (<2500g),African American  (Black),27930,2009
0,0.0,Muskingum,Hispanic,Normal birth weight (2500g+),Asian,27892,2009
0,0.0,Muskingum,Hispanic,Normal birth weight (2500g+),Native American,27895,2009
0,0.0,Morrow,Unknown,Normal birth weight (2500g+),African American  (Black),27847,2009
0,0.0,Muskingum,Hispanic,Low birth weight (<2500g),Native American,27894,2009
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),Native American,27937,2009
0,0.0,Noble,Hispanic,Normal birth weight (2500g+),Asian,27976,2009
0,0.0,Muskingum,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,27901,2009
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,27943,2009
0,0.0,Muskingum,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,27921,2009
0,0.0,Muskingum,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,27900,2009
0,0.0,Muskingum,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,27922,2009
0,0.0,Noble,Hispanic,Low birth weight (<2500g),White,27987,2009
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),African American  (Black),27931,2009
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27940,2009
0,0.0,Muskingum,Unknown,Low birth weight (<2500g),Asian,27933,2009
*,*,Noble,Hispanic,Normal birth weight (2500g+),White,27988,2009
*,*,Muskingum,Non-Hispanic,Low birth weight (<2500g),African American  (Black),27909,2009
0,0.0,Noble,Non-Hispanic,Low birth weight (<2500g),Native American,27999,2009
0,0.0,Muskingum,Non-Hispanic,Low birth weight (<2500g),Native American,27915,2009
0,0.0,Muskingum,Unknown,Low birth weight (<2500g),Unknown/Not Reported,27942,2009
0,0.0,Muskingum,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,27939,2009
0,0.0,Noble,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,28005,2009
881,91.0,Muskingum,Non-Hispanic,Normal birth weight (2500g+),White,27925,2009
0,0.0,Muskingum,Unknown,Normal birth weight (2500g+),Asian,27934,2009
87,9.0,Muskingum,Non-Hispanic,Low birth weight (<2500g),White,27924,2009
0,0.0,Muskingum,Non-Hispanic,Low birth weight (<2500g),Asian,27912,2009
0,0.0,Noble,Hispanic,Low birth weight (<2500g),Native American,27978,2009
0,0.0,Noble,Hispanic,Low birth weight (<2500g),Asian,27975,2009
0,0.0,Noble,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,27984,2009
0,0.0,Noble,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27982,2009
0,0.0,Morrow,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,27859,2009
0,0.0,Muskingum,Unknown,Low birth weight (<2500g),Native American,27936,2009
0,0.0,Noble,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,28006,2009
0,0.0,Noble,Unknown,Low birth weight (<2500g),African American  (Black),28014,2009
0,0.0,Noble,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28024,2009
0,0.0,Noble,Non-Hispanic,Low birth weight (<2500g),Asian,27996,2009
0,0.0,Noble,Hispanic,Low birth weight (<2500g),African American  (Black),27972,2009
0,0.0,Noble,Hispanic,Normal birth weight (2500g+),African American  (Black),27973,2009
0,0.0,Shelby,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,75064,2015
0,0.0,Lorain,Unknown,Total,Asian,65063,2014
*,*,Lucas,Hispanic,Total,Native American,65108,2014
*,*,Lucas,Hispanic,Total,Asian,65105,2014
0,0.0,Lucas,Unknown,Total,Asian,65147,2014
*,*,Licking,Non-Hispanic,Normal birth weight (2500g+),Native American,26656,2009
0,0.0,Licking,Unknown,Normal birth weight (2500g+),Asian,26674,2009
0,0.0,Licking,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,26679,2009
0,0.0,Logan,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,26725,2009
0,0.0,Logan,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,26724,2009
0,0.0,Licking,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,26641,2009
0,0.0,Licking,Unknown,Low birth weight (<2500g),Native American,26676,2009
0,0.0,Logan,Non-Hispanic,Low birth weight (<2500g),Native American,26739,2009
0,0.0,Logan,Hispanic,Low birth weight (<2500g),Native American,26718,2009
0,0.0,Preble,Unknown,Low birth weight (<2500g),White,13329,2007
0,0.0,Preble,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,13281,2007
0,0.0,Preble,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,13284,2007
0,0.0,Preble,Unknown,Low birth weight (<2500g),African American  (Black),13314,2007
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),13378,2007
0,0.0,Preble,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,13327,2007
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),Asian,13380,2007
464,92.2,Preble,Non-Hispanic,Normal birth weight (2500g+),White,13309,2007
0,0.0,Putnam,Hispanic,Low birth weight (<2500g),Asian,13359,2007
0,0.0,Hardin,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,56229,2013
*,*,Hancock,Hispanic,Normal birth weight (2500g+),Native American,56119,2013
0,0.0,Hancock,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,56143,2013
